ID	Organism	Subtype	Country	SamplingYear	Region	Organism_and_Subtype	Region_and_Year
JX447501|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447502|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447503|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447504|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447505|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447506|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447507|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447508|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447535|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447536|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447537|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447538|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447539|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447540|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447541|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447542|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447543|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447544|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
JX447589|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447590|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447591|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447592|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447593|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447594|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447595|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447618|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447619|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447620|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX447638|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447639|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447640|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447641|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447642|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447643|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447644|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447645|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447646|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447668|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447669|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447670|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447671|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447672|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447673|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447674|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447675|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447676|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447677|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2006	Asia	HIV-1_01B	Asia_2006
JX447678|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447679|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447680|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447681|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447682|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447683|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447684|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447685|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447686|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447687|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447709|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447710|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447711|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447712|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447713|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447714|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447715|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447716|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447717|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447718|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447719|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447720|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447721|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447722|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447723|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447724|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447725|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2007	Asia	HIV-1_01_AE	Asia_2007
JX447726|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447727|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447729|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447730|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447731|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447732|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447733|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447734|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447735|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX447827|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2005	Asia	HIV-1_01B	Asia_2005
JX447828|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2005	Asia	HIV-1_01B	Asia_2005
JX447829|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2005	Asia	HIV-1_01B	Asia_2005
JX447830|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2005	Asia	HIV-1_01B	Asia_2005
JX447831|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2005	Asia	HIV-1_01B	Asia_2005
JX447832|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2005	Asia	HIV-1_01B	Asia_2005
JX447833|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447834|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447835|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447836|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447837|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447838|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447839|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447840|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447841|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447842|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2007	Asia	HIV-1_01B	Asia_2007
JX447884|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447885|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447886|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447887|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447888|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447889|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447890|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447891|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2006	Asia	HIV-1_01_AE	Asia_2006
JX447936|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448019|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448020|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448021|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448022|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448023|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448024|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448026|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448027|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2005	Asia	HIV-1_01_AE	Asia_2005
JX448028|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2008	Asia	HIV-1_01_AE	Asia_2008
JX448029|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2008	Asia	HIV-1_01_AE	Asia_2008
JX448030|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2008	Asia	HIV-1_01_AE	Asia_2008
JX448031|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2008	Asia	HIV-1_01_AE	Asia_2008
JX448057|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448058|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448059|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448060|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448061|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448063|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448064|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448065|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448066|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX448067|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2009	Asia	HIV-1_01_AE	Asia_2009
JX500694|HIV-1|subtype:A1	HIV-1	A1	RUSSIAN FEDERATION	2011	Europe	HIV-1_A1	Europe_2011
JX500695|HIV-1|subtype:A1	HIV-1	A1	RUSSIAN FEDERATION	2010	Europe	HIV-1_A1	Europe_2010
JX500696|HIV-1|subtype:A1	HIV-1	A1	RUSSIAN FEDERATION	2010	Europe	HIV-1_A1	Europe_2010
JX500697|HIV-1|subtype:02A1	HIV-1	02A1	RUSSIAN FEDERATION	2011	Europe	HIV-1_02A1	Europe_2011
JX500698|HIV-1|subtype:63_02A1	HIV-1	63_02A1	RUSSIAN FEDERATION	2011	Europe	HIV-1_63_02A1	Europe_2011
JX500699|HIV-1|subtype:63_02A1	HIV-1	63_02A1	RUSSIAN FEDERATION	2011	Europe	HIV-1_63_02A1	Europe_2011
JX500700|HIV-1|subtype:63_02A1	HIV-1	63_02A1	RUSSIAN FEDERATION	2010	Europe	HIV-1_63_02A1	Europe_2010
JX500701|HIV-1|subtype:63_02A1	HIV-1	63_02A1	RUSSIAN FEDERATION	2009	Europe	HIV-1_63_02A1	Europe_2009
JX500702|HIV-1|subtype:63_02A1	HIV-1	63_02A1	RUSSIAN FEDERATION	2010	Europe	HIV-1_63_02A1	Europe_2010
JX500703|HIV-1|subtype:02A1	HIV-1	02A1	RUSSIAN FEDERATION	2010	Europe	HIV-1_02A1	Europe_2010
JX500704|HIV-1|subtype:63_02A1	HIV-1	63_02A1	RUSSIAN FEDERATION	2010	Europe	HIV-1_63_02A1	Europe_2010
JX500705|HIV-1|subtype:63_02A1	HIV-1	63_02A1	RUSSIAN FEDERATION	2012	Europe	HIV-1_63_02A1	Europe_2012
JX500706|HIV-1|subtype:02A1	HIV-1	02A1	RUSSIAN FEDERATION	2011	Europe	HIV-1_02A1	Europe_2011
JX500707|HIV-1|subtype:B	HIV-1	B	RUSSIAN FEDERATION	2010	Europe	HIV-1_B	Europe_2010
JX500708|HIV-1|subtype:B	HIV-1	B	RUSSIAN FEDERATION	2011	Europe	HIV-1_B	Europe_2011
JX500709|HIV-1|subtype:B	HIV-1	B	RUSSIAN FEDERATION	2009	Europe	HIV-1_B	Europe_2009
JX503071|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
JX503072|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
JX503073|HIV-1|subtype:B	HIV-1	B	FRANCE	1985	Europe	HIV-1_B	Europe_1985
JX503074|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
JX503075|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
JX503076|HIV-1|subtype:B	HIV-1	B	FRANCE	1985	Europe	HIV-1_B	Europe_1985
JX503080|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
JX503081|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
JX503082|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
JX503083|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
JX574661|HIV-1|subtype:55_01B	HIV-1	55_01B	CHINA	2010	Asia	HIV-1_55_01B	Asia_2010
JX574662|HIV-1|subtype:55_01B	HIV-1	55_01B	CHINA	2011	Asia	HIV-1_55_01B	Asia_2011
JX574663|HIV-1|subtype:55_01B	HIV-1	55_01B	CHINA	2011	Asia	HIV-1_55_01B	Asia_2011
JX679207|HIV-1|subtype:57_BC	HIV-1	57_BC	CHINA	2009	Asia	HIV-1_57_BC	Asia_2009
JX863919|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2005	North_America	HIV-1_B	North_America_2005
JX863920|HIV-1|subtype:01_AE	HIV-1	01_AE	UNITED STATES	2005	North_America	HIV-1_01_AE	North_America_2005
JX863921|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2007	North_America	HIV-1_B	North_America_2007
JX863922|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2007	North_America	HIV-1_B	North_America_2007
JX863923|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2009	North_America	HIV-1_B	North_America_2009
JX863924|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2009	North_America	HIV-1_B	North_America_2009
JX960597|HIV-1|subtype:B	HIV-1	B	CHINA	2009	Asia	HIV-1_B	Asia_2009
JX960598|HIV-1|subtype:B	HIV-1	B	CHINA	2009	Asia	HIV-1_B	Asia_2009
JX960599|HIV-1|subtype:B	HIV-1	B	CHINA	2009	Asia	HIV-1_B	Asia_2009
JX960600|HIV-1|subtype:07_BC	HIV-1	07_BC	CHINA	2009	Asia	HIV-1_07_BC	Asia_2009
JX960601|HIV-1|subtype:07_BC	HIV-1	07_BC	CHINA	2008	Asia	HIV-1_07_BC	Asia_2008
JX960602|HIV-1|subtype:07_BC	HIV-1	07_BC	CHINA	2009	Asia	HIV-1_07_BC	Asia_2009
JX960603|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960604|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960605|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960606|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2008	Asia	HIV-1_01_AE	Asia_2008
JX960607|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960608|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960609|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960610|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960611|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960612|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2008	Asia	HIV-1_01_AE	Asia_2008
JX960613|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960614|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960615|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960616|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960617|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2008	Asia	HIV-1_01_AE	Asia_2008
JX960618|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960619|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960620|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960621|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960622|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960623|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960624|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960625|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960626|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960627|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960628|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960629|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960630|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960631|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960632|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960633|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2010	Asia	HIV-1_01_AE	Asia_2010
JX960634|HIV-1|subtype:01_AE	HIV-1	01_AE	CHINA	2009	Asia	HIV-1_01_AE	Asia_2009
JX960635|HIV-1|subtype:59_01B	HIV-1	59_01B	CHINA	2009	Asia	HIV-1_59_01B	Asia_2009
JX974235|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974236|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974237|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974238|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974239|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974240|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974241|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974242|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974243|HIV-1|subtype:B	HIV-1	B	UNITED STATES	2008	North_America	HIV-1_B	North_America_2008
JX974244|HIV-1|subtype:C	HIV-1	C	MALAWI	2007	Africa	HIV-1_C	Africa_2007
JX974245|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2007	Africa	HIV-1_C	Africa_2007
JX974246|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2007	Africa	HIV-1_C	Africa_2007
JX976632|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976633|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976634|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976635|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976636|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976637|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976638|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976639|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976640|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976641|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976642|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976646|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976647|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
JX976648|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2005	Africa	HIV-1_C	Africa_2005
